日期,AQI,PM2.5,PM10,SO2,CO,NO2,O3_8h
2013-12-02,83,良,61,117,19,0.8,72,110
2013-12-03,89,良,66,114,13,0.8,79,107
2013-12-04,107,轻度污染,81,147,35,1,76,93
2013-12-05,95,良,71,116,20,0.8,66,98
2013-12-06,117,轻度污染,88,146,32,1,88,91
2013-12-07,137,轻度污染,105,153,38,1.1,98,100
2013-12-08,130,轻度污染,99,129,33,1.1,87,106
2013-12-09,132,轻度污染,101,139,35,1.1,74,106
2013-12-10,186,中度污染,140,191,36,1.3,48,106
2013-12-11,175,中度污染,132,168,33,1.3,64,83
2013-12-12,145,轻度污染,111,146,30,1.3,74,52
2013-12-13,168,中度污染,127,134,30,1.6,98,34
2013-12-14,124,轻度污染,95,79,15,1.5,72,36
2013-12-15,58,良,42,3,7,1.3,55,27
2013-12-16,23,优,15,13,6,1.4,45,30
2013-12-17,25,优,18,18,8,1.4,50,26
2013-12-18,30,优,21,28,10,1.1,35,46
2013-12-19,46,优,29,46,13,1,41,63
2013-12-20,65,良,47,69,22,1,57,72
2013-12-21,92,良,69,100,30,1.2,69,71
2013-12-22,116,轻度污染,88,118,31,1.4,53,91
2013-12-23,128,轻度污染,98,126,35,1.4,80,85
2013-12-24,110,轻度污染,83,116,34,1.4,77,90
2013-12-25,126,轻度污染,96,130,39,1.5,81,88
2013-12-26,109,轻度污染,82,111,33,1.4,71,95
2013-12-27,139,轻度污染,106,136,38,1.4,43,109
2013-12-28,137,轻度污染,105,128,35,1.3,61,90
2013-12-29,92,良,68,96,27,1,66,98
2013-12-30,142,轻度污染,108,151,41,1.3,99,90
2013-12-31,153,中度污染,117,169,45,1.4,111,108
2014-01-01,144,轻度污染,110,148,35,1.4,97,102
2014-01-02,124,轻度污染,94,118,15,1.2,83,84
2014-01-03,164,中度污染,125,156,25,1.3,95,133
2014-01-04,176,中度污染,133,175,39,1.5,86,127
2014-01-05,152,中度污染,116,167,29,1.3,75,118
2014-01-06,137,轻度污染,105,134,19,1.3,51,120
2014-01-07,72,良,52,68,13,1,57,102
2014-01-08,92,良,69,97,21,1.4,91,65
2014-01-09,74,良,54,68,26,1.6,65,95
2014-01-10,87,良,64,87,12,1.2,71,85
2014-01-11,72,良,52,75,10,0.9,62,95
2014-01-12,102,轻度污染,76,103,20,1.2,75,105
2014-01-13,59,良,42,43,17,1.2,50,71
2014-01-14,65,良,47,59,15,1.2,49,104
2014-01-15,70,良,51,69,13,1.1,47,118
2014-01-16,80,良,59,92,11,1.1,64,118
2014-01-17,116,轻度污染,88,145,23,1.3,87,134
2014-01-18,105,轻度污染,79,114,24,1.2,65,141
2014-01-19,126,轻度污染,96,142,20,1.3,63,133
2014-01-20,147,轻度污染,113,158,36,1.4,93,148
2014-01-21,107,轻度污染,80,113,45,1,49,126
2014-01-22,93,良,69,113,36,1,55,151
2014-01-23,85,良,63,99,18,1.1,63,128
2014-01-24,63,良,44,58,11,1,62,115
2014-01-25,56,良,40,48,12,1,69,97
2014-01-26,76,良,56,77,12,1.1,60,121
2014-01-27,64,良,45,66,10,0.9,30,117
2014-01-28,66,良,33,50,11,0.9,42,119
2014-01-29,71,良,35,48,9,0.9,45,125
2014-01-30,74,良,39,60,10,0.9,48,129
2014-01-31,91,良,68,88,13,0.9,40,124
2014-02-01,57,良,40,57,7,0.8,32,99
2014-02-02,53,良,28,38,5,0.7,27,103
2014-02-03,59,良,24,40,6,0.8,31,111
2014-02-04,45,优,29,45,5,0.9,32,89
2014-02-05,42,优,17,22,5,0.9,29,83
2014-02-06,41,优,12,16,5,0.9,34,81
2014-02-07,40,优,28,22,5,1,50,60
2014-02-08,43,优,30,30,6,1.2,43,50
2014-02-09,30,优,21,15,5,1.2,43,41
2014-02-10,31,优,21,25,7,1.2,37,46
2014-02-11,55,良,39,46,15,1.1,41,54
2014-02-12,68,良,50,38,9,1,47,55
2014-02-13,46,优,32,23,9,1.1,45,42
2014-02-14,58,良,42,42,15,0.8,34,84
2014-02-15,60,良,43,49,21,0.6,37,70
2014-02-16,92,良,69,84,24,0.7,53,48
2014-02-17,89,良,66,88,19,0.7,51,75
2014-02-18,64,良,46,45,10,0.7,36,66
2014-02-19,22,优,16,16,9,0.7,28,40
2014-02-20,40,优,24,40,14,0.6,29,59
2014-02-21,50,优,35,51,11,0.4,40,86
2014-02-22,63,良,45,63,14,0.4,49,84
2014-02-23,63,良,45,58,15,0.4,40,101
2014-02-24,45,优,24,39,8,0.3,35,89
2014-02-25,41,优,24,41,9,0.3,39,80
2014-02-26,48,优,28,48,10,0.4,43,71
2014-02-27,43,优,26,43,12,0.4,37,63
2014-02-28,35,优,22,35,7,0.4,31,64
2014-03-01,45,优,21,45,10,0.4,34,67
2014-03-02,50,优,31,50,14,0.6,40,55
2014-03-03,32,优,22,30,7,0.5,36,62
2014-03-04,63,良,45,59,13,0.5,50,64
2014-03-05,47,优,33,32,13,0.7,41,47
2014-03-06,41,优,29,41,9,0.5,44,68
2014-03-07,33,优,23,25,7,0.5,39,53
2014-03-08,41,优,29,36,7,0.6,37,56
2014-03-09,34,优,24,23,8,0.7,33,47
2014-03-10,42,优,30,35,7,0.7,39,44
2014-03-11,60,良,43,57,11,0.7,39,70
2014-03-12,59,良,38,68,7,0.7,40,61
2014-03-13,56,良,40,50,16,0.9,44,72
2014-03-14,55,良,38,60,13,0.7,34,91
2014-03-15,75,良,55,88,17,0.8,52,72
2014-03-16,87,良,65,106,20,0.8,59,77
2014-03-17,99,良,74,108,20,0.9,58,68
2014-03-18,47,优,33,45,8,0.6,26,76
2014-03-19,50,优,30,51,8,0.6,29,71
2014-03-20,60,良,36,70,13,0.7,35,70
2014-03-21,52,良,36,54,15,0.7,27,59
2014-03-22,65,良,37,59,12,0.7,30,118
2014-03-23,57,良,22,46,11,0.5,26,108
2014-03-24,53,良,21,42,11,0.6,27,104
2014-03-25,54,良,27,50,13,0.6,32,105
2014-03-26,45,优,23,43,7,0.6,23,89
2014-03-27,37,优,17,37,6,0.5,21,68
2014-03-28,38,优,23,38,7,0.5,28,72
2014-03-29,43,优,24,43,6,0.5,43,61
2014-03-30,34,优,17,34,5,0.6,39,40
2014-03-31,38,优,9,22,4,1,29,76
2014-04-01,52,良,35,54,9,1,50,47
2014-04-02,35,优,25,35,7,1,44,47
2014-04-03,31,优,16,29,5,0.9,38,62
2014-04-04,53,良,37,56,12,1.1,37,96
2014-04-05,67,良,43,79,13,0.7,27,120
2014-04-06,71,良,52,61,10,0.7,29,116
2014-04-07,53,良,37,50,10,0.7,36,84
2014-04-08,62,良,45,66,9,0.8,48,64
2014-04-09,53,良,35,56,11,0.8,31,70
2014-04-10,43,优,29,43,7,0.6,25,78
2014-04-11,51,良,29,52,9,0.7,28,91
2014-04-12,48,优,26,48,8,0.6,25,77
2014-04-13,56,良,33,62,9,0.7,28,92
2014-04-14,51,良,30,53,11,0.8,29,84
2014-04-15,59,良,26,54,6,0.6,20,111
2014-04-16,57,良,32,65,7,0.7,26,98
2014-04-17,46,优,23,46,9,0.7,27,72
2014-04-18,38,优,19,38,7,0.6,23,69
2014-04-19,32,优,14,32,7,0.6,25,58
2014-04-20,44,优,17,44,8,0.6,28,46
2014-04-21,41,优,20,41,6,0.6,24,65
2014-04-22,53,良,28,55,8,0.6,32,60
2014-04-23,50,优,29,51,8,0.7,33,74
2014-04-24,46,优,28,46,5,0.7,25,81
2014-04-25,47,优,26,47,7,0.7,26,73
2014-04-26,40,优,24,40,7,0.7,30,66
2014-04-27,76,良,37,69,18,0.9,40,131
2014-04-28,105,轻度污染,36,62,20,0.9,30,166
2014-04-29,81,良,38,61,12,0.8,27,137
2014-04-30,75,良,55,83,11,1,44,103
2014-05-01,44,优,31,40,8,0.9,36,65
2014-05-02,50,优,17,30,8,0.8,27,100
2014-05-03,51,良,23,52,9,0.7,28,101
2014-05-04,44,优,22,39,6,0.7,28,88
2014-05-05,43,优,21,29,9,0.8,31,85
2014-05-06,31,优,22,23,6,0.8,37,49
2014-05-07,37,优,26,37,7,0.8,42,63
2014-05-08,36,优,23,36,7,0.8,39,54
2014-05-09,27,优,7,12,4,0.7,28,54
2014-05-10,33,优,7,23,4,0.7,16,65
2014-05-11,29,优,7,29,5,0.7,17,50
2014-05-12,51,良,21,52,8,0.7,41,76
2014-05-13,32,优,13,32,6,0.7,17,48
2014-05-14,23,优,10,23,5,0.7,15,40
2014-05-15,28,优,11,28,5,0.7,20,51
2014-05-16,26,优,10,26,5,0.6,19,51
2014-05-17,20,优,9,18,5,0.6,16,39
2014-05-18,20,优,7,16,5,0.7,19,39
2014-05-19,23,优,8,19,4,0.7,18,46
2014-05-20,27,优,9,20,5,0.7,27,53
2014-05-21,27,优,9,21,5,0.7,27,53
2014-05-22,23,优,9,23,6,0.7,19,41
2014-05-23,23,优,8,23,7,0.7,23,38
2014-05-24,21,优,9,19,8,0.7,21,41
2014-05-25,22,优,7,17,6,0.6,16,44
2014-05-26,26,优,8,22,6,0.7,18,52
2014-05-27,39,优,13,28,7,0.9,18,77
2014-05-28,30,优,10,26,7,0.9,17,60
2014-05-29,27,优,10,27,6,0.8,18,51
2014-05-30,26,优,7,21,6,0.8,19,51
2014-05-31,25,优,8,20,6,0.9,15,50
2014-06-01,25,优,7,16,6,0.9,15,50
2014-06-02,30,优,7,19,6,0.8,14,59
2014-06-03,25,优,8,24,7,0.8,18,50
2014-06-04,26,优,7,23,6,0.8,18,51
2014-06-05,24,优,7,17,5,0.8,16,47
2014-06-06,28,优,9,28,8,0.9,31,54
2014-06-07,39,优,11,24,10,0.9,28,78
2014-06-08,102,轻度污染,47,76,21,1.1,28,162
2014-06-09,53,良,15,28,10,0.8,25,104
2014-06-10,46,优,19,34,10,0.8,27,91
2014-06-11,42,优,17,36,9,0.8,33,83
2014-06-12,88,良,40,71,14,0.9,42,145
2014-06-13,141,轻度污染,57,104,21,1,42,205
2014-06-14,127,轻度污染,46,87,17,1,35,190
2014-06-15,83,良,50,89,17,1.1,33,139
2014-06-16,63,良,20,39,7,0.9,22,116
2014-06-17,29,优,10,28,5,0.8,18,57
2014-06-18,26,优,9,24,5,0.9,20,52
2014-06-19,27,优,9,24,6,0.9,21,54
2014-06-20,30,优,9,30,5,0.9,18,53
2014-06-21,30,优,11,30,6,0.9,22,57
2014-06-22,25,优,9,19,6,1,30,50
2014-06-23,26,优,8,22,6,0.9,24,52
2014-06-24,25,优,8,22,6,0.8,20,49
2014-06-25,27,优,8,27,6,0.8,20,45
2014-06-26,34,优,13,34,6,0.8,14,55
2014-06-27,30,优,10,27,8,0.7,16,60
2014-06-28,30,优,11,30,9,0.7,16,55
2014-06-29,27,优,11,27,10,0.7,20,39
2014-06-30,26,优,7,24,6,0.8,17,52
2014-07-01,24,优,8,24,7,0.8,21,48
2014-07-02,29,优,11,29,6,0.8,18,51
2014-07-03,29,优,13,29,4,0.9,19,54
2014-07-04,28,优,11,28,5,0.6,19,49
2014-07-05,27,优,10,26,5,0.6,17,53
2014-07-06,34,优,12,32,6,0.6,18,67
2014-07-07,52,良,25,54,12,0.7,35,82
2014-07-08,72,良,51,84,18,0.9,34,126
2014-07-09,92,良,42,69,15,0.9,35,150
2014-07-10,43,优,13,30,6,0.7,24,86
2014-07-11,23,优,9,21,5,0.7,23,46
2014-07-12,24,优,8,24,5,0.7,22,41
2014-07-13,25,优,9,24,5,0.7,19,49
2014-07-14,22,优,6,20,5,0.7,18,43
2014-07-15,22,优,5,20,5,0.7,15,43
2014-07-16,31,优,10,25,10,0.7,20,61
2014-07-17,30,优,11,30,9,0.7,28,47
2014-07-18,21,优,7,21,5,0.7,18,41
2014-07-19,34,优,9,34,5,0.7,13,45
2014-07-20,30,优,12,30,8,0.7,20,49
2014-07-21,59,良,19,45,11,0.9,28,111
2014-07-22,75,良,36,73,15,1.1,28,130
2014-07-23,58,良,31,56,9,1,19,109
2014-07-24,49,优,22,41,8,0.9,17,97
2014-07-25,38,优,13,29,7,0.9,19,76
2014-07-26,24,优,7,21,6,0.8,24,47
2014-07-27,23,优,6,19,6,0.8,20,46
2014-07-28,25,优,8,25,9,0.8,22,46
2014-07-29,41,优,15,39,10,0.8,24,81
2014-07-30,55,良,23,45,10,0.9,21,106
2014-07-31,50,优,21,45,9,0.9,23,100
2014-08-01,62,良,21,49,8,0.8,19,114
2014-08-02,58,良,19,39,8,0.8,22,110
2014-08-03,43,优,19,43,8,0.8,24,85
2014-08-04,38,优,13,30,5,0.8,20,75
2014-08-05,35,优,14,35,13,0.8,23,70
2014-08-06,31,优,10,26,9,0.8,22,62
2014-08-07,28,优,9,26,5,0.8,23,56
2014-08-08,34,优,10,27,7,0.8,19,67
2014-08-09,31,优,8,26,5,0.8,18,61
2014-08-10,34,优,8,29,6,0.8,18,67
2014-08-11,34,优,10,34,6,0.9,20,63
2014-08-12,36,优,12,36,4,0.8,17,59
2014-08-13,29,优,10,29,6,0.9,25,49
2014-08-14,26,优,8,26,5,1,19,52
2014-08-15,33,优,10,30,6,0.9,20,66
2014-08-16,33,优,12,31,6,0.9,18,65
2014-08-17,37,优,12,37,6,0.8,19,66
2014-08-18,32,优,11,32,5,0.8,18,63
2014-08-19,30,优,12,30,4,0.8,20,50
2014-08-20,20,优,7,19,6,0.8,26,40
2014-08-21,24,优,9,24,8,0.7,27,43
2014-08-22,26,优,8,26,6,0.8,21,48
2014-08-23,25,优,9,24,6,0.7,17,49
2014-08-24,30,优,8,25,6,0.7,16,60
2014-08-25,32,优,11,32,9,0.6,24,48
2014-08-26,26,优,9,26,11,0.7,26,43
2014-08-27,29,优,8,29,9,0.7,33,38
2014-08-28,27,优,8,27,6,0.6,20,38
2014-08-29,30,优,11,30,9,0.6,25,48
2014-08-30,44,优,18,44,13,0.6,30,77
2014-08-31,25,优,9,25,7,0.6,24,45
2014-09-01,28,优,7,28,7,0.7,22,44
2014-09-02,28,优,9,27,8,0.7,22,55
2014-09-03,42,优,9,32,7,0.7,22,84
2014-09-04,107,轻度污染,35,74,21,1.1,39,168
2014-09-05,63,良,33,59,10,1,25,116
2014-09-06,105,轻度污染,40,76,17,1.1,46,166
2014-09-07,44,优,20,39,10,0.9,31,87
2014-09-08,33,优,8,25,5,0.9,17,65
2014-09-09,33,优,13,28,5,0.8,17,65
2014-09-10,36,优,12,32,13,0.6,21,72
2014-09-11,33,优,10,33,15,0.7,23,60
2014-09-12,24,优,7,24,10,0.7,31,48
2014-09-13,27,优,7,24,10,0.8,24,54
2014-09-14,38,优,11,32,12,0.8,27,76
2014-09-15,59,良,25,52,15,0.9,30,111
2014-09-16,38,优,10,38,6,0.8,15,54
2014-09-17,41,优,13,41,6,0.8,16,56
2014-09-18,40,优,15,40,8,0.8,24,64
2014-09-19,108,轻度污染,37,80,22,1,32,169
2014-09-20,84,良,37,57,21,1.1,32,141
2014-09-21,68,良,28,59,18,1,29,121
2014-09-22,105,轻度污染,44,85,19,1,35,165
2014-09-23,105,轻度污染,52,85,17,1,34,166
2014-09-24,161,中度污染,71,112,25,1.1,40,226
2014-09-25,158,中度污染,69,98,15,1.1,22,223
2014-09-26,102,轻度污染,29,51,8,0.9,21,162
2014-09-27,43,优,15,33,6,0.8,15,85
2014-09-28,56,良,16,37,8,0.9,18,107
2014-09-29,81,良,19,41,10,0.9,18,137
2014-09-30,150,轻度污染,33,68,14,1.1,21,215
2014-10-01,98,良,33,45,8,1,21,157
2014-10-02,107,轻度污染,32,51,8,1.2,18,168
2014-10-03,104,轻度污染,35,54,9,1.2,17,164
2014-10-04,81,良,28,47,7,1.2,17,137
2014-10-05,138,轻度污染,47,81,15,1.2,24,202
2014-10-06,134,轻度污染,42,82,15,1.2,33,197
2014-10-07,168,中度污染,56,100,16,1.2,30,233
2014-10-08,160,中度污染,66,104,16,1.3,30,225
2014-10-09,136,轻度污染,62,100,23,1.3,42,200
2014-10-10,127,轻度污染,55,92,21,1.3,45,190
2014-10-11,141,轻度污染,55,93,22,1.3,39,205
2014-10-12,90,良,51,81,20,1.3,31,148
2014-10-13,90,良,42,76,16,1.2,26,148
2014-10-14,116,轻度污染,78,125,22,1.4,29,178
2014-10-15,116,轻度污染,87,135,22,1.5,32,178
2014-10-16,91,良,60,88,13,1.4,23,149
2014-10-17,119,轻度污染,47,89,15,1.3,20,181
2014-10-18,90,良,45,81,12,1.3,19,148
2014-10-19,66,良,37,71,11,1.3,19,119
2014-10-20,61,良,38,72,11,1.4,22,105
2014-10-21,65,良,42,80,13,1.4,34,110
2014-10-22,82,良,45,80,17,1.6,31,138
2014-10-23,71,良,52,89,15,1.8,41,88
2014-10-24,75,良,55,94,17,1.4,46,74
2014-10-25,55,良,39,59,14,1.2,35,87
2014-10-26,69,良,42,66,14,1.2,36,123
2014-10-27,82,良,61,86,16,1.4,34,137
2014-10-28,56,良,34,62,10,1.2,22,105
2014-10-29,47,优,24,47,10,1.2,22,86
2014-10-30,51,良,27,53,8,1.1,23,92
2014-10-31,54,良,33,59,8,0.9,25,84
2014-11-01,59,良,37,67,8,1,29,85
2014-11-02,59,良,42,68,12,1.2,31,77
2014-11-03,66,良,48,80,18,1.4,33,65
2014-11-04,89,良,66,113,18,1.5,49,71
2014-11-05,67,良,49,79,10,1.2,24,99
2014-11-06,73,良,53,76,13,1.5,48,89
2014-11-07,82,良,61,53,12,1.7,47,30
2014-11-08,49,优,34,24,9,1.6,37,35
2014-11-09,50,优,33,50,14,1.7,31,80
2014-11-10,76,良,56,86,21,1.7,57,51
2014-11-11,89,良,66,102,21,1.5,68,57
2014-11-12,60,良,43,55,15,1.4,46,32
2014-11-13,63,良,45,64,11,1.3,31,49
2014-11-14,89,良,66,94,15,1.3,37,95
2014-11-15,77,良,56,87,10,1.2,54,90
2014-11-16,79,良,58,92,15,1.3,48,111
2014-11-17,83,良,61,89,13,1.2,26,109
2014-11-18,86,良,63,88,14,1,31,101
2014-11-19,103,轻度污染,77,117,19,1.2,42,109
2014-11-20,92,良,69,107,16,1.1,52,108
2014-11-21,61,良,44,71,8,1,46,101
2014-11-22,64,良,46,78,10,1,44,86
2014-11-23,51,良,30,52,8,0.9,27,76
2014-11-24,49,优,28,49,10,0.9,40,71
2014-11-25,61,良,33,71,8,0.9,41,77
2014-11-26,100,良,75,110,18,1.3,46,82
2014-11-27,57,良,40,56,9,1,29,77
2014-11-28,50,优,33,50,8,1,31,67
2014-11-29,50,优,33,50,7,1,31,77
2014-11-30,44,优,26,44,5,1,24,52
2014-12-01,36,优,20,36,8,1.4,27,54
2014-12-02,63,良,45,60,13,1.2,20,59
2014-12-03,107,轻度污染,81,111,9,1.4,69,38
2014-12-04,32,优,22,18,6,1,29,56
2014-12-05,51,良,31,52,15,0.8,37,71
2014-12-06,66,良,46,81,16,0.9,63,76
2014-12-07,64,良,47,66,15,0.9,44,65
2014-12-08,75,良,55,64,15,1,44,73
2014-12-09,87,良,65,96,22,1.2,61,97
2014-12-10,102,轻度污染,77,108,19,1.2,62,101
2014-12-11,104,轻度污染,78,107,25,1.3,43,77
2014-12-12,68,良,49,82,20,1.1,32,79
2014-12-13,85,良,60,120,25,1.1,41,97
2014-12-14,96,良,72,133,22,1.2,58,110
2014-12-15,126,轻度污染,96,153,20,1.4,82,76
2014-12-16,87,良,65,118,27,1.2,40,92
2014-12-17,66,良,42,82,21,1,29,88
2014-12-18,72,良,49,94,21,1.1,63,72
2014-12-19,93,良,69,66,15,1.2,65,55
2014-12-20,87,良,65,69,20,1.3,53,94
2014-12-21,85,良,63,73,18,1.4,50,98
2014-12-22,82,良,61,79,22,1.3,38,98
2014-12-23,108,轻度污染,82,88,19,1.5,72,77
2014-12-24,126,轻度污染,95,94,20,1.7,78,68
2014-12-25,136,轻度污染,104,96,20,1.9,92,60
2014-12-26,77,良,57,31,9,1.6,55,49
2014-12-27,98,良,73,16,6,1.9,51,44
2014-12-28,65,良,47,11,8,2,34,73
2014-12-29,77,良,57,76,17,1.8,44,96
2014-12-30,101,轻度污染,76,112,19,1.8,63,94
2014-12-31,106,轻度污染,80,126,18,1.7,70,100
2015-01-01,83,良,62,89,16,1.5,41,92
2015-01-02,95,良,71,113,12,1.6,38,90
2015-01-03,64,良,46,75,9,1.4,36,79
2015-01-04,63,良,43,75,10,1.3,39,83
2015-01-05,58,良,41,59,9,1.3,52,69
2015-01-06,59,良,42,66,10,1.3,49,63
2015-01-07,82,良,61,79,17,2,48,51
2015-01-08,74,良,54,67,18,1.7,35,104
2015-01-09,101,轻度污染,76,109,18,1.5,62,97
2015-01-10,112,轻度污染,84,135,21,1.5,72,103
2015-01-11,113,轻度污染,86,107,23,1.4,55,75
2015-01-12,77,良,57,27,10,1.3,41,49
2015-01-13,28,优,20,17,6,1.3,33,55
2015-01-14,45,优,28,42,13,1.2,39,90
2015-01-15,69,良,50,63,13,1.3,39,94
2015-01-16,115,轻度污染,87,122,29,1.6,80,93
2015-01-17,80,良,59,87,15,1.4,47,88
2015-01-18,109,轻度污染,82,105,14,1.5,38,112
2015-01-19,100,良,75,106,22,1.4,42,111
2015-01-20,91,良,68,100,12,1.5,53,92
2015-01-21,151,中度污染,116,166,31,1.8,73,132
2015-01-22,104,轻度污染,79,110,18,1.6,61,85
2015-01-23,76,良,51,103,14,1.5,39,106
2015-01-24,84,良,62,95,12,1.5,51,98
2015-01-25,75,良,55,87,13,1.6,54,72
2015-01-26,74,良,54,82,15,1.6,45,73
2015-01-27,66,良,48,69,10,1.6,33,79
2015-01-28,45,优,31,39,6,1.5,23,77
2015-01-29,54,良,31,58,10,1.4,37,86
2015-01-30,74,良,54,82,14,1.8,51,84
2015-01-31,73,良,53,81,17,1.8,53,73
2015-02-01,85,良,63,92,13,1.8,46,81
2015-02-02,96,良,72,101,14,1.9,56,107
2015-02-03,77,良,57,85,10,1.7,60,80
2015-02-04,100,良,75,105,16,2.2,57,67
2015-02-05,61,良,44,51,12,2,30,79
2015-02-06,123,轻度污染,93,117,20,1.9,42,73
2015-02-07,161,中度污染,123,156,20,2,78,88
2015-02-08,102,轻度污染,77,106,18,1.8,34,121
2015-02-09,99,良,74,119,14,1.7,39,122
2015-02-10,80,良,59,88,12,1.5,24,119
2015-02-11,111,轻度污染,84,115,17,1.2,43,103
2015-02-12,158,中度污染,121,150,18,1.1,37,140
2015-02-13,73,良,52,96,9,0.8,42,114
2015-02-14,80,良,46,109,8,0.8,51,97
2015-02-15,146,轻度污染,112,148,6,1.1,44,74
2015-02-16,136,轻度污染,103,119,6,1.2,38,92
2015-02-17,85,良,63,59,6,1,29,81
2015-02-18,68,良,49,76,5,0.9,22,90
2015-02-19,71,良,45,92,6,0.8,19,92
2015-02-20,51,良,31,51,4,0.7,13,91
2015-02-21,55,良,33,61,8,0.7,21,65
2015-02-22,45,优,32,42,7,0.7,26,54
2015-02-23,25,优,17,25,6,0.8,25,48
2015-02-24,47,优,33,42,6,0.9,22,50
2015-02-25,45,优,30,45,5,0.7,20,59
2015-02-26,33,优,23,31,6,0.7,19,61
2015-02-27,28,优,20,25,5,0.6,20,54
2015-02-28,28,优,17,24,3,0.6,24,56
2015-03-01,27,优,15,23,6,0.9,26,54
2015-03-02,44,优,21,44,8,0.8,35,53
2015-03-03,43,优,29,43,4,0.9,32,63
2015-03-04,28,优,20,20,3,1.1,36,33
2015-03-05,29,优,21,26,3,1,30,42
2015-03-06,40,优,28,29,4,1.3,38,33
2015-03-07,61,良,43,48,5,1.2,39,27
2015-03-08,52,良,36,47,5,1.1,43,54
2015-03-09,63,良,45,55,11,1.1,53,79
2015-03-10,41,优,23,37,5,0.8,29,81
2015-03-11,51,良,36,51,4,1,38,68
2015-03-12,33,优,23,26,4,1.2,44,28
2015-03-13,28,优,19,21,5,1.1,54,39
2015-03-14,50,优,35,47,8,1.2,59,41
2015-03-15,34,优,24,29,6,0.9,35,53
2015-03-16,30,优,21,28,6,0.9,35,43
2015-03-17,26,优,18,25,5,0.8,25,46
2015-03-18,27,优,17,27,4,0.8,22,50
2015-03-19,29,优,19,29,4,0.8,25,45
2015-03-20,30,优,19,30,5,0.8,24,50
2015-03-21,69,良,50,74,10,0.8,39,49
2015-03-22,47,优,30,47,8,0.9,31,77
2015-03-23,64,良,38,78,7,0.8,32,89
2015-03-24,64,良,47,74,6,0.8,28,85
2015-03-25,59,良,39,69,7,0.7,40,83
2015-03-26,69,良,50,61,6,0.7,43,56
2015-03-27,57,良,42,17,3,0.5,42,80
2015-03-28,56,良,40,48,6,0.6,39,96
2015-03-29,49,优,33,43,5,0.4,19,98
2015-03-30,50,优,35,45,5,0.4,19,91
2015-03-31,42,优,30,42,6,0.4,28,67
2015-04-01,33,优,21,33,3,0.3,19,45
2015-04-02,29,优,17,29,3,0.3,11,45
2015-04-03,30,优,15,30,3,0.5,12,46
2015-04-04,28,优,16,28,9,0.5,13,45
2015-04-05,34,优,21,34,5,0.6,17,62
2015-04-06,41,优,21,41,6,0.6,29,51
2015-04-07,50,优,23,51,6,0.8,33,64
2015-04-08,37,优,26,37,5,0.9,31,49
2015-04-09,53,良,37,41,5,0.7,42,30
2015-04-10,33,优,23,31,5,0.7,44,27
2015-04-11,29,优,20,12,4,0.7,45,36
2015-04-12,67,良,47,55,12,0.7,42,120
2015-04-13,105,轻度污染,66,121,17,0.9,48,166
2015-04-14,88,良,26,82,8,0.5,31,145
2015-04-15,90,良,24,66,6,0.6,25,148
2015-04-16,79,良,26,56,6,0.7,24,135
2015-04-17,46,优,21,41,3,0.7,14,91
2015-04-18,45,优,22,45,3,0.7,12,68
2015-04-19,45,优,21,45,4,0.8,14,43
2015-04-20,49,优,25,49,6,0.8,26,45
2015-04-21,83,良,27,46,11,1,31,139
2015-04-22,51,良,29,52,7,0.8,32,101
2015-04-23,56,良,29,61,7,0.6,41,85
2015-04-24,68,良,50,86,12,0.8,41,121
2015-04-25,66,良,46,81,13,0.7,39,111
2015-04-26,58,良,30,62,8,0.6,21,110
2015-04-27,55,良,32,59,9,0.6,23,94
2015-04-28,42,优,23,42,5,0.6,17,69
2015-04-29,43,优,20,43,5,0.7,19,71
2015-04-30,34,优,15,34,5,0.6,17,58
2015-05-01,23,优,10,23,3,0.6,10,41
2015-05-02,23,优,9,23,3,0.6,10,37
2015-05-03,27,优,10,27,4,0.6,12,47
2015-05-04,27,优,11,27,4,0.6,13,50
2015-05-05,25,优,10,25,3,0.6,12,48
2015-05-06,22,优,9,22,3,0.6,11,44
2015-05-07,22,优,10,22,4,0.6,12,36
2015-05-08,27,优,8,27,3,0.6,12,31
2015-05-09,27,优,10,22,3,0.7,18,54
2015-05-10,33,优,10,28,5,0.7,23,65
2015-05-11,25,优,10,22,3,0.7,14,50
2015-05-12,88,良,17,44,9,0.8,30,145
2015-05-13,64,良,18,45,8,0.8,24,117
2015-05-14,26,优,12,26,4,0.6,14,44
2015-05-15,26,优,10,26,4,0.6,13,38
2015-05-16,30,优,10,30,3,0.6,26,48
2015-05-17,33,优,9,23,4,0.8,28,65
2015-05-18,27,优,9,23,3,0.6,17,53
2015-05-19,27,优,12,27,3,0.7,16,39
2015-05-20,28,优,13,28,3,0.7,19,48
2015-05-21,36,优,12,24,5,0.6,30,71
2015-05-22,33,优,14,24,5,0.6,33,66
2015-05-23,26,优,13,26,5,0.7,33,46
2015-05-24,46,优,28,46,6,0.7,52,63
2015-05-25,46,优,19,46,7,0.7,25,62
2015-05-26,29,优,12,29,3,0.6,11,46
2015-05-27,32,优,12,32,3,0.6,9,39
2015-05-28,36,优,13,36,3,0.6,8,49
2015-05-29,39,优,14,39,4,0.6,10,56
2015-05-30,36,优,13,36,3,0.6,13,61
2015-05-31,37,优,12,37,4,0.7,22,47
2015-06-01,28,优,11,28,3,0.5,9,41
2015-06-02,26,优,10,26,4,0.5,9,38
2015-06-03,23,优,7,22,3,0.5,9,45
